panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 velocity,panda_finger_joint2 velocity
0.8389483262421863,0.4747027274934782,0.9809568526827537,0.7186367029503424,0.9723895663613247,0.0,0.0,0.6345656511420884,0.9655047152444864,0.6718012146888518,0.3315724629864667,0.7773689662316543,0.23387192115324895,0.8096021811599822,0.026562022999574553,0.026562022999574553,0.6254443951225075,0.2754747081506893,0.1397705142376678,0.7589795233148027,0.7133555188156888,0.6195295221487513,0.931197297738253,0.0,0.0,0.4348291655787862,0.5926417144135065
0.6414255060394232,0.48478747768438524,0.7085856503967499,0.5966882790465661,0.6992741287956717,0.0,0.0,0.5564257913078429,0.6967314830035405,0.752347354979249,0.323324237310604,0.9107592763857592,0.33654080173027756,0.9575587142236014,0.026570212897145673,0.026570212897145673,0.6912002991230084,0.40731571892393037,0.07597768303600971,0.7931232916006823,0.7566706754298462,0.6752228402982117,0.989629005060058,0.0,0.0,0.4221912732000657,0.5903413385141989
0.5207069618978543,0.4812355740327342,0.5120819972120914,0.5291259138589567,0.5109120304095967,0.0,0.0,0.47986057199712545,0.5186032244226266,0.7758531319581999,0.32016338833809543,0.949005526439657,0.36755729883295674,0.9997754689464972,0.02656100107838666,0.02656100107838666,0.7084868780895185,0.4457122823966059,0.13121743249573364,0.7242123435478862,0.7449571758621046,0.5752295422557108,0.9099493974306104,0.0,0.0,0.5364678085224068,0.6202462252219252
0.6958965930146715,0.33912354903680353,0.5352474281882819,0.8046174067497311,0.5047763603226735,0.0,0.0,0.2043304505755082,0.7100992056169769,0.808890215832491,0.2677755632067915,0.9563877982517712,0.4697094939839106,0.999912275179578,0.026586575279180957,0.026586575279180957,0.6064304697356478,0.4874804610282917,0.14350755302860357,0.6571716299744659,0.7803807733339903,0.5425239595197446,0.858600319428425,0.0,0.0,0.4145871176162662,0.6501363730208544
0.781212977512221,0.27267536201943443,0.5583603300637824,0.9342500417445525,0.5039406312474887,0.0,0.0,0.07283756713149864,0.8033779123788091,0.9001714946795423,0.12260045953320331,0.9765851283702853,0.7522342323148874,0.9999163508615508,0.0265988702886385,0.0265988702886385,0.32250502539911563,0.6030490775497515,0.16550871098412512,0.720136191426779,0.7664378188810241,0.6389652168046744,0.8596964394728257,0.0,0.0,0.4210131645884626,0.694625070826689
0.5815260375141028,0.4292526434239521,0.5152079024014707,0.6291162120659874,0.5043452187829432,0.0,0.0,0.3755416438965451,0.5853979897469354,0.9637614266773722,0.02143877414493245,0.9906635801194024,0.9490696381802257,0.9999187723500652,0.026602943464026585,0.026602943464026585,0.12457781232256665,0.6836166274103254,0.22595926101304759,0.5581451110038782,0.7559982971513652,0.6652369144122536,0.8567453419779022,0.0,0.0,0.41822854423391165,0.8091867682399309
0.4480965166689179,0.5458877442703918,0.459878225017245,0.45085927135121134,0.4637382911048533,0.0,0.0,0.5190075346645487,0.5235459617002346,0.9691171704879964,0.014800266088526914,0.9893860229762804,0.969528753698206,0.9960674485018707,0.05544229259505529,0.05544229259505529,0.09922877393857604,0.6976201398891878,0.17390388967778414,0.5994341341718195,0.5726519999487792,0.4090878627465915,0.5151770520443726,0.0,0.0,0.3599657183527991,0.8263806034989002
0.2656532319489051,0.7357448401542532,0.30585545444822737,0.26194337381582566,0.3153573607204335,0.0,0.0,0.5942386283930616,0.6222519347957353,0.9228641146612491,0.11252150108077874,0.9419260301603338,0.8734386684302486,0.9469720695891944,0.7340952109129748,0.7340952109129748,0.13772809847220802,0.7274626866156797,0.17069319437844532,0.7833405265354076,0.27818671299625947,0.2208297031004065,0.13254637162406202,0.0,0.0,0.3886687281618081,0.6779915835474809
0.04483911781487604,0.9640201450128736,0.09452395068088154,0.037971423994890285,0.1387657680457609,0.0,0.0,0.6835565598963643,0.7479512441573328,0.7975076671512917,0.3773249738239901,0.8102352441944263,0.6127763383217633,0.813625495761921,0.9935272913747186,0.9935272913747186,0.242765798988556,0.8086871777310863,0.2908310987459297,0.9858053997056548,0.3446811605003387,0.325782454259961,0.15497469940119524,0.0,0.0,0.41844274579958407,0.3108751585767575
0.09699776448177921,0.907290519133845,0.14750310735194744,0.09266642296438776,0.18247680432479274,0.0,0.0,0.6623617311162822,0.7168812170240563,0.6327998995673095,0.725323536525335,0.6373797709984537,0.2702712517898176,0.6384489820647608,0.99705529435162,0.99705529435162,0.38089059837999656,0.9152898204041024,0.5360545410472286,0.6704550903965694,0.3674711672640691,0.32846323973012215,0.11922428193275686,0.0,0.0,0.8865802709424542,0.06694683710690841
0.3261659254015569,0.6728193578142306,0.3524196415269588,0.32434984721771215,0.3645320095170441,0.0,0.0,0.5701062545520319,0.5935547307040906,0.5340056255300223,0.9340178026167874,0.5337418955549771,0.06491531703311892,0.5334210769498448,0.9970614258880999,0.9970614258880999,0.46363338486418754,0.9792181374134097,0.5540028541163386,0.4241116386100585,0.33417086004658264,0.4253066148383211,0.03785834738720817,0.0,0.0,0.8982542530571871,0.03742534638240014
